ID,agency_id,State,agency_name,NSN,Item Name,Quantity,UI,Acquisition Value,acquisition_total,DEMIL Code,DEMIL IC,Ship Date,total_sworn,acq_per_sworn
412,46,NC,BISCOE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,9,55.44444444
1218,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1219,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1220,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1221,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1222,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1223,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1224,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1225,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1226,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1227,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1228,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1229,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1230,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1231,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1232,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1233,158,NC,EDENTON POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,17,29.35294118
1269,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1270,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1271,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1272,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1273,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1274,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1275,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1276,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1277,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1278,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1279,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1280,178,NC,FARMVILLE POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,14,35.64285714
1285,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1286,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1287,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1288,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1289,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1290,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1291,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1292,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1293,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1294,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1295,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1296,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1297,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1298,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1299,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1300,178,NC,FARMVILLE POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,14,4.193571429
1901,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1902,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1903,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1904,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1905,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1906,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1907,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
1908,277,NC,KURE BEACH POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,10,49.9
2515,389,NC,NORWOOD POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,6,9.785
2516,389,NC,NORWOOD POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,6,9.785
2517,389,NC,NORWOOD POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,6,9.785
2518,389,NC,NORWOOD POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,2/4/2012,6,9.785
3373,573,NC,WESTERN CAROLINA UNIV POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,20,24.95
3374,573,NC,WESTERN CAROLINA UNIV POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,20,24.95
3375,573,NC,WESTERN CAROLINA UNIV POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,20,24.95
3376,573,NC,WESTERN CAROLINA UNIV POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,20,24.95
3377,573,NC,WESTERN CAROLINA UNIV POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,20,24.95
3378,573,NC,WESTERN CAROLINA UNIV POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,2/4/2012,20,24.95
1323,178,NC,FARMVILLE POLICE DEPT,5855-01-561-5993,CLOSE QUARTERS BATT,2,Each,0,0,D,1,2/12/2012,14,0
1301,178,NC,FARMVILLE POLICE DEPT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",24,Each,9.98,239.52,D,1,2/18/2012,14,17.10857143
3120,524,NC,THOMASVILLE POLICE DEPT,2355-DS-COM-BTV2,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,1,Each,"150,000.00","150,000.00",D,,3/15/2012,67,2238.80597
3286,554,NC,WAKE FOREST POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,3/15/2012,59,1102.881356
2759,442,NC,RICH SQUARE POLICE DEPT,7021-01-533-0197,"COMPUTER,DIGITAL",3,Each,"7,043.48","21,130.44",D,1,3/24/2012,2,10565.22
2757,442,NC,RICH SQUARE POLICE DEPT,6350-00-228-2514,"ALARM,AUDIBLE",1,Each,760,760,B,3,3/31/2012,2,380
2758,442,NC,RICH SQUARE POLICE DEPT,6350-01-465-6532,MOTION DETECTOR,2,Each,500,"1,000.00",B,3,3/31/2012,2,500
2751,442,NC,RICH SQUARE POLICE DEPT,2510-01-257-3903,"DOOR,VEHICULAR",1,Assembly,663.76,663.76,D,1,4/3/2012,2,331.88
694,96,NC,CHAPEL HILL POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,4/3/2012,105,619.7142857
2756,442,NC,RICH SQUARE POLICE DEPT,5965-01-444-1216,"ADAPTER,HEADSET",2,Each,35.66,71.32,D,1,4/4/2012,2,35.66
2755,442,NC,RICH SQUARE POLICE DEPT,5965-01-385-7811,"HEADSET,ELECTRICAL",2,Each,"1,503.00","3,006.00",B,3,4/4/2012,2,1503
2195,345,NC,MOORE COUNTY SHERIFF DEPT,2320-01-483-9056,"KIT,COMBAT IDENTIFI",2,Kit,711,"1,422.00",D,1,4/23/2012,75,18.96
1318,178,NC,FARMVILLE POLICE DEPT,2530-01-568-8843,"PARTS KIT,HYDRAULIC BRAKE MASTER CYLINDER ASSEMBLY",2,Each,530.16,"1,060.32",B,3,4/26/2012,14,75.73714286
1330,178,NC,FARMVILLE POLICE DEPT,6665-01-506-6219,"DETECTING SET,MINE",2,Each,"5,657.00","11,314.00",D,1,4/30/2012,14,808.1428571
2626,412,NC,PINEHURST POLICE DEPT,1240-00-930-3833,BINOCULAR,2,Each,278.05,556.1,D,1,5/3/2012,23,24.17826087
1331,178,NC,FARMVILLE POLICE DEPT,6665-01-506-6219,"DETECTING SET,MINE",2,Each,"5,657.00","11,314.00",D,1,5/10/2012,14,808.1428571
2648,412,NC,PINEHURST POLICE DEPT,6650-00-530-0960,"TELESCOPE,STRAIGHT",1,Each,442,442,D,1,5/12/2012,23,19.2173913
1101,146,NC,DUCK POLICE DEPT,6650-00-530-0960,"TELESCOPE,STRAIGHT",3,Each,442,"1,326.00",D,1,5/24/2012,9,147.3333333
1090,146,NC,DUCK POLICE DEPT,1080-01-475-0696,"CAMOUFLAGE NET SYSTEM,RADAR SCATTERING",2,Each,"1,022.00","2,044.00",D,1,5/29/2012,9,227.1111111
444,58,NC,BRIDGETON POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,5/29/2012,1,41061
2615,412,NC,PINEHURST POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,5/31/2012,23,2.552608696
1103,146,NC,DUCK POLICE DEPT,7025-01-537-6111,DISK DRIVE UNIT,2,Each,371,742,D,1,6/6/2012,9,82.44444444
1058,137,NC,DAVIDSON COUNTY SHERIFF DEPT,2355-DS-COM-BTV2,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,1,Each,"150,000.00","150,000.00",D,,6/13/2012,126,1190.47619
1102,146,NC,DUCK POLICE DEPT,7021-01-556-9062,"COMPUTER,DIGITAL",7,Each,"4,461.00","31,227.00",D,1,6/13/2012,9,3469.666667
2284,359,NC,MURFREESBORO POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,6/14/2012,10,4106.1
1093,146,NC,DUCK POLICE DEPT,5825-01-554-6352,"NAVIGATION SET,SATELLITE SIGNALS",2,Each,0,0,Q,3,6/16/2012,9,0
1099,146,NC,DUCK POLICE DEPT,6120-01-588-4518,POWER SUPPLY,2,Each,0,0,B,3,6/16/2012,9,0
1092,146,NC,DUCK POLICE DEPT,2320-01-177-5167,"POWER UNIT,FRONT,",1,Each,"137,467.00","137,467.00",C,1,6/17/2012,9,15274.11111
414,50,NC,BLADEN COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,6/19/2012,46,892.6304348
1045,133,NC,DARE COUNTY SHERIFF DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,6/20/2012,62,813.8387097
1012,131,NC,CURRITUCK COUNTY SHERIFF DEPT,2320-01-107-7153,"TRUCK,UTILITY",1,Each,"63,894.00","63,894.00",C,1,6/21/2012,64,998.34375
1013,131,NC,CURRITUCK COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,6/21/2012,64,641.578125
1014,131,NC,CURRITUCK COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,6/21/2012,64,641.578125
1015,131,NC,CURRITUCK COUNTY SHERIFF DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,6/21/2012,64,677.75
1095,146,NC,DUCK POLICE DEPT,5895-DS-CAR-D000,DESC=320 0187 VIDEO CARD DUAL,1,Each,1,1,D,,6/23/2012,9,0.111111111
1096,146,NC,DUCK POLICE DEPT,5895-DS-COM-MISC,MISCELLANEOUS COMMUNICATION EQUIPMENT,1,Each,1,1,D,,6/25/2012,9,0.111111111
1097,146,NC,DUCK POLICE DEPT,5895-DS-COM-MISC,MISCELLANEOUS COMMUNICATION EQUIPMENT,1,Each,1,1,D,,6/25/2012,9,0.111111111
2285,359,NC,MURFREESBORO POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,6/27/2012,10,5045.8
1026,131,NC,CURRITUCK COUNTY SHERIFF DEPT,5820-01-518-4487,"RECEIVER-TRANSMITTER,RADIO",17,Each,216.39,"3,678.63",Q,3,7/10/2012,64,57.47859375
1100,146,NC,DUCK POLICE DEPT,6650-00-333-3046,MAGNIFIER,1,Each,342,342,Q,3,7/14/2012,9,38
1018,131,NC,CURRITUCK COUNTY SHERIFF DEPT,2320-01-346-9317,"TRUCK,UTILITY",1,Each,"56,762.00","56,762.00",C,1,7/18/2012,64,886.90625
1307,178,NC,FARMVILLE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",12,Each,340,"4,080.00",D,1,7/18/2012,14,291.4285714
1094,146,NC,DUCK POLICE DEPT,5860-01-394-7781,"BORELIGHT SYSTEM,LASER",1,Each,658,658,B,3,7/19/2012,9,73.11111111
1098,146,NC,DUCK POLICE DEPT,5940-01-562-0189,"TERMINAL,LUG",12,Each,50.03,600.36,B,3,7/19/2012,9,66.70666667
1022,131,NC,CURRITUCK COUNTY SHERIFF DEPT,4220-01-517-6883,"LIFE PRESERVER,YOKE",20,Each,992.36,"19,847.20",B,3,7/21/2012,64,310.1125
1091,146,NC,DUCK POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/27/2012,9,4562.333333
2647,412,NC,PINEHURST POLICE DEPT,4220-01-105-3069,"REGULATOR,BREATHING GAS PRESSURE,DEMAND",2,Each,475,950,D,,8/18/2012,23,41.30434783
1322,178,NC,FARMVILLE POLICE DEPT,5825-01-563-9682,"NAVIGATION SET,SATELLITE SIGNALS",1,Each,0,0,C,1,8/19/2012,14,0
8,1,NC,AHOSKIE POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,8/22/2012,14,2932.928571
1043,133,NC,DARE COUNTY SHERIFF DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,9/6/2012,62,813.8387097
1044,133,NC,DARE COUNTY SHERIFF DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,9/6/2012,62,813.8387097
1042,133,NC,DARE COUNTY SHERIFF DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,9/13/2012,62,813.8387097
1046,133,NC,DARE COUNTY SHERIFF DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,9/13/2012,62,813.8387097
896,125,NC,CRAMERTON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,10/25/2012,13,10.61538462
907,125,NC,CRAMERTON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,10/25/2012,13,4.516153846
908,125,NC,CRAMERTON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,10/25/2012,13,4.516153846
909,125,NC,CRAMERTON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,10/25/2012,13,4.516153846
910,125,NC,CRAMERTON POLICE DEPT,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,D,1,10/25/2012,13,4.516153846
2283,359,NC,MURFREESBORO POLICE DEPT,1240-01-386-2771,"TELESCOPE,STRAIGHT",1,Each,"2,213.00","2,213.00",F,1,10/25/2012,10,221.3
2196,345,NC,MOORE COUNTY SHERIFF DEPT,4940-01-102-3757,"SHOP EQUIPMENT,ELECTRICAL EQUIPMENT,SEMI TRAILER MOUNTED",1,Each,"225,000.00","225,000.00",Q,3,10/30/2012,75,3000
2532,390,NC,OAKBORO POLICE,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,11/5/2012,6,10845
1019,131,NC,CURRITUCK COUNTY SHERIFF DEPT,2320-01-542-8463,"TRUCK,UTILITY",1,Each,"329,000.00","329,000.00",C,1,11/8/2012,64,5140.625
1759,246,NC,HOPE MILLS POLICE DEPT,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",1,Each,"1,230.00","1,230.00",D,7,11/8/2012,35,35.14285714
9,1,NC,AHOSKIE POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,11/16/2012,14,3604.142857
10,1,NC,AHOSKIE POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,11/16/2012,14,3604.142857
189,43,NC,BETHEL POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,12/5/2012,5,10091.6
190,43,NC,BETHEL POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,12/5/2012,5,10091.6
1038,131,NC,CURRITUCK COUNTY SHERIFF DEPT,6665-01-531-5570,EXPLOSIVE DETECTOR,1,Each,"19,000.00","19,000.00",D,1,1/23/2013,64,296.875
1756,246,NC,HOPE MILLS POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,1/30/2013,35,1441.657143
1757,246,NC,HOPE MILLS POLICE DEPT,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"50,458.00","50,458.00",C,1,1/30/2013,35,1441.657143
1039,131,NC,CURRITUCK COUNTY SHERIFF DEPT,6665-01-531-5570,EXPLOSIVE DETECTOR,1,Each,"19,000.00","19,000.00",D,1,2/7/2013,64,296.875
2725,434,NC,RANDOLPH COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,2/13/2013,163,251.9079755
1027,131,NC,CURRITUCK COUNTY SHERIFF DEPT,5825-01-563-1589,"NAVIGATION SET,SATELLITE SIGNALS",8,Each,265.5,"2,124.00",Q,3,2/20/2013,64,33.1875
2682,420,NC,PITTSBORO POLICE DEPT,1005-00-677-9150,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,72.1,72.1,D,,2/25/2013,12,6.008333333
2683,420,NC,PITTSBORO POLICE DEPT,1005-00-677-9150,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,72.1,72.1,D,,2/25/2013,12,6.008333333
1,0,NC,ABERDEEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/6/2013,27,18.48148148
2,0,NC,ABERDEEN POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,D,1,3/6/2013,27,18.48148148
2680,420,NC,PITTSBORO POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,3/6/2013,12,11.5
1010,131,NC,CURRITUCK COUNTY SHERIFF DEPT,1385-01-574-4707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,"10,000.00","10,000.00",D,1,4/12/2013,64,156.25
1011,131,NC,CURRITUCK COUNTY SHERIFF DEPT,1385-01-574-4707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",1,Each,"10,000.00","10,000.00",D,1,4/12/2013,64,156.25
1266,170,NC,ENFIELD POLICE DEPT,2320-01-146-7193,"TRUCK,UTILITY",1,Each,"41,447.00","41,447.00",C,1,4/12/2013,10,4144.7
1338,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1339,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1340,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1341,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1342,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1343,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1344,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1345,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1346,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1347,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1348,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1349,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1350,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1351,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1352,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
1353,179,NC,FAYETTEVILLE POLICE DEPT,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"6,800.00","6,800.00",F,1,4/24/2013,362,18.78453039
